# Сложность Легко
## Сложность Легко, Симметрия Без симметрии
3 0 1 267000000000098027000040000481000500000054970009200000005000800003800060896521000 267315489354698127918742356481967532632154978579283614725436891143879265896521743 2ffd055a
3 0 1 020000000036008192007100050000000310059731040000006025000800500001000000304065070 125694783436578192897123456648259317259731648713486925962817534571342869384965271 eee2e31e
3 0 1 020879503800065004965000080076000000000040000000000132001056000000300000700092618 124879563837165294965234781376921845218543976549687132481756329692318457753492618 a8f0f9cb
3 0 1 287005009435009002100072300008006005000000230009200000700028093060000000000301608 287435169435169782196872354328716945571984236649253817714628593863597421952341678 6bc166a4
3 0 1 107042000600905720000708100020003064060000008500400300070200090006580031003000070 157342689648915723932768145721853964364179258589426317475231896296587431813694572 c89aacc8
3 0 1 763400010000000000900087456836000000157094030004070000600932001500000000000008092 763425819485169723912387456836251947157694238294873165648932571529716384371548692 828a399b
3 0 1 103095700000070009000028050000400500219000004035700610076201000802007300050030400 123695748568174239794328156687412593219563874435789612376241985842957361951836427 d7f80b6d
3 0 1 005638140030100267010004030000000300600400090040710000401000002002090000090002700 275638149834159267916274835158926374627483591349715628481367952762591483593842716 419d0b
3 0 1 000000097074510600605800030000921740000060000700045801800003020103290000000000305 218634597374519682695872134586921743431768259729345861847153926153296478962487315 125c2eab
3 0 1 006902030000000089000000700100739006300400900690800057809360000000104500050008460 576982134432517689918643725125739846387456912694821357849365271263174598751298463 d5b9144c
3 0 1 000200936085679010000000008401096003000007000030541600008160000540030000070052000 714285936385679412692413578451896723869327145237541689928164357546738291173952864 deabb2ad
3 0 1 000046000000000380000890256024000060005100003831200500900082617470509000010030000 582346791169725384347891256724953168695178423831264579953482617476519832218637945 c1e7a921
3 0 1 610087009824500600500001004000010006040005100006004920700108000005009010000070300 613487259824593671597621834378912546942765183156834927739158462265349718481276395 da5edab6
3 0 1 600300090070004620000006030900465000000701006706820000000100009310600400052080160 624378591173594628598216734931465872285731946746829315867143259319652487452987163 d575160d
3 0 1 024070000083206479006005100000300548000100090002600031370000200001704000008020000 124973865583216479796485123617392548835147692942658731379861254251734986468529317 64bcb14f
3 0 1 200010000600905100791060005300001547000000302010300090060000908908007034400080050 235418769684975123791263485326891547849756312517342896162534978958127634473689251 c5881f7f
3 0 1 000804200003060080097300450106970004030100000000000701300045000000700325000030908 615894273243567189897312456126978534734156892958423761389245617461789325572631948 617350dc
3 0 1 000492800004010000008030001005000346410006000009040002046000158000060790053001260 167492835324815679598637421875129346412356987639748512946273158281564793753981264 fcd4aad7
3 0 1 500040800809000004302008015400730200003050900000800031096080000000571090108000400 561347829879215364342698715415739286683152947927864531796483152234571698158926473 5d66d227
3 0 1 631050080000080000004003075740090600050762908209004000002040003000000004080001007 631257489527489316894613275748195632153762948269834751972548163315976824486321597 3d659187
3 0 1 000038040401070090090100007000583970985020000000000450540000700602000501000800200 276938145451276893893154627164583972985427316327691458548312769632749581719865234 a34eb75c
3 0 1 079000000800010005000300709400103200003068170501000000090030060650020807700680001 379852416846719325215346789467193258923568174581274693198437562654921837732685941 b95819c
3 0 1 230005009800000013007000406300200600050460302100700508520000800080002030003000005 236145789845697213917823456394258671758461392162739548529314867681572934473986125 9901fe07
3 0 1 000003670000040102900007840100300086040001200003800000800150460406700590000060000 214583679387946152965217843152374986748691235693825714839152467426738591571469328 bc9f4c67
3 0 1 458673910106080005000005670300000507001002060000000000003800254000030706007500083 458673912176289345239145678364918527781352469592764831613897254825431796947526183 7fe6d890
3 0 1 150000730320040000000005020080030000003971050009800060000002805005083002240600010 154268739326749581897315426782536194463971258519824367631492875975183642248657913 26ecb0f0
3 0 1 800067103100080507075000004706000900020005000400028030560013000010004080000250370 894567123132489567675132894786341952329675418451928736567813249213794685948256371 27395804
3 0 1 005002309302000008000600200000207000070308001000900057724063090000020000530789000 145872369362491578897635214651247983479358621283916457724163895918524736536789142 95ecfc8d
3 0 1 042000000008004020030006000500007390083400700007100685875040036204000000010802900 742318569658794123139526478561287394983465712427139685875941236294673851316852947 eb3a8656
3 0 1 800056003000340001500000409000009706390000040000504002701098000420000030059000120 814956273962347581573182469245839716396721845187564392731298654428615937659473128 31956724
3 0 1 025800300100600780800047100000906005000020837000570001000065240003010008002030000 725891364134652789896347152317986425659124837248573691981765243463219578572438916 c2c4262e
3 0 1 200750000014096000090000067086001004007300001150007003000509400400160500000070096 263758149714296835895413267386921754947385621152647983678539412439162578521874396 afc654c6
3 0 1 000003560040050090090807000003010205900004000000305081276500300004930000500061400 128493567347156892695827134783619245951284673462375981276548319814932756539761428 e2eadc4f
3 0 1 000690003020040009000003145108000406932001070045300000080029000050000810003010002 514698723327145689896273145178952436932461578645387291481529367259736814763814952 ddd982b4
3 0 1 300760100100008007600010090906021700008000000410000208000000906050002301000105470 385769124194238567672514893936821745528473619417956238241387956759642381863195472 ac6f8268
3 0 1 000840009060509030000000081003000752420000960006307048180004097300000006002700005 531842679768519234249673581813496752427185963956327148185264397374951826692738415 7b8d3c32
3 0 1 005020470408000091006000003000500040000000809049008032914670280050280000000095004 135926478428357691796841523281539746367412859549768132914673285653284917872195364 e793f745
3 0 1 180050092200000040500708016310600209007000600009000000700009001000030060902807005 186354792273196548594728316318645279427981653659273184735469821841532967962817435 1efd6759
3 0 1 203010500008092106010060000370040000005800017000000054100050082000600001602001090 263418579758392146914567823371245968495836217826179354147953682589624731632781495 46bc557a
3 0 1 009873010007910000000506700400050003100080096000007000300005040020768035006400000 649873512587912364231546789462159873175384296893627451318295647924768135756431928 35f2a8f
3 0 1 002187004000034006930500000700005000180073020003841000005400080000010570620000000 562187394817934256934562817746295138189673425253841769375429681498316572621758943 3b4fc4b6
3 0 1 518006009007050000493700002009005030350060218000000097700004000000000041906080020 518246379267359184493718652179825436354967218682431597721594863835672941946183725 9c11b30
3 0 1 706200000089040000001000000003000800890007302070580100008030006000020481050876009 746258913589341627231769548413692875895417362672583194928134756367925481154876239 47564d23
3 0 1 006014927020030000000000100700002540030005012000090360001970200003500690085001000 356814927124739856897256134718362549639485712542197368461973285273548691985621473 48a2d906
3 0 1 305040800760000000800020300000910270000000000000206593908000010430700082051800730 315647829762398451894125367583914276629573148147286593978432615436751982251869734 f0258bdf
3 0 1 000860000640300090097012350020000000060008070930120000000000900079500104081703600 513869742642375891897412356728634519164958273935127468356241987279586134481793625 c0dcd004
3 0 1 178000050435600000200000140080090070706003005003750800000085020020300509007020030 178234956435619782269578143582196374716843295943752861391485627824367519657921438 ccc7fe3a
3 0 1 061094200000103400300000000090000025020680900000070000000050170036742509200008640 561894237879123456342567891698431725723685914415279368984356172136742589257918643 61d36adb
3 0 1 054008219100000065800020300000060003639804000208000000000059076000000000047080150 754638219123497865896125347415962783639874521278513694381259476562741938947386152 b1b76b98
